date,user_id,nps_score,category
07-09-2025,user_6232,10,Promoter
08-09-2025,user_5383,9,Promoter
08-09-2025,user_3961,7,Passive
08-09-2025,user_7837,7,Passive
08-09-2025,user_4716,7,Passive
08-09-2025,user_1570,2,Detractor
08-09-2025,user_3505,9,Promoter
08-09-2025,user_7982,8,Passive
08-09-2025,user_2678,8,Passive
08-09-2025,user_8086,5,Detractor
08-09-2025,user_5749,7,Passive
08-09-2025,user_5529,2,Detractor
08-09-2025,user_9566,9,Promoter
08-09-2025,user_1206,5,Detractor
08-09-2025,user_2141,10,Promoter
08-09-2025,user_3690,9,Promoter
08-09-2025,user_9281,8,Passive
08-09-2025,user_4020,7,Passive
08-09-2025,user_3789,8,Passive
08-09-2025,user_8605,9,Promoter
08-09-2025,user_9135,8,Passive
08-09-2025,user_4882,3,Detractor
08-09-2025,user_8175,2,Detractor
08-09-2025,user_8129,2,Detractor
08-09-2025,user_5735,3,Detractor
08-09-2025,user_7582,8,Passive
08-09-2025,user_6866,10,Promoter
08-09-2025,user_8212,5,Detractor
08-09-2025,user_6047,10,Promoter
08-09-2025,user_8382,5,Detractor
09-09-2025,user_3259,10,Promoter
09-09-2025,user_1464,5,Detractor
09-09-2025,user_7774,8,Passive
09-09-2025,user_2230,8,Passive
09-09-2025,user_4805,10,Promoter
09-09-2025,user_6750,4,Detractor
09-09-2025,user_4856,7,Passive
09-09-2025,user_7034,10,Promoter
09-09-2025,user_7065,8,Passive
09-09-2025,user_3617,7,Passive
09-09-2025,user_5145,5,Detractor
09-09-2025,user_7628,6,Detractor
09-09-2025,user_8972,8,Passive
09-09-2025,user_9775,9,Promoter
09-09-2025,user_2942,7,Passive
09-09-2025,user_9301,9,Promoter
09-09-2025,user_1861,8,Passive
09-09-2025,user_1649,1,Detractor
09-09-2025,user_8587,6,Detractor
09-09-2025,user_5131,9,Promoter
09-09-2025,user_6457,5,Detractor
09-09-2025,user_3430,7,Passive
09-09-2025,user_8542,10,Promoter
09-09-2025,user_4373,9,Promoter
09-09-2025,user_2289,9,Promoter
09-09-2025,user_7381,8,Passive
09-09-2025,user_7059,6,Detractor
09-09-2025,user_6462,6,Detractor
09-09-2025,user_4318,3,Detractor
09-09-2025,user_8657,10,Promoter
09-09-2025,user_7324,10,Promoter
09-09-2025,user_1776,7,Passive
09-09-2025,user_6208,5,Detractor
09-09-2025,user_6067,8,Passive
09-09-2025,user_6518,9,Promoter
09-09-2025,user_7094,5,Detractor
09-09-2025,user_5774,8,Passive
09-09-2025,user_4103,8,Passive
09-09-2025,user_8124,10,Promoter
09-09-2025,user_1446,7,Passive
09-09-2025,user_4109,8,Passive
09-09-2025,user_1226,10,Promoter
09-09-2025,user_6558,9,Promoter
10-09-2025,user_3535,7,Passive
10-09-2025,user_3032,5,Detractor
10-09-2025,user_6074,5,Detractor
10-09-2025,user_2881,9,Promoter
10-09-2025,user_5405,10,Promoter
10-09-2025,user_2574,5,Detractor
10-09-2025,user_2695,10,Promoter
10-09-2025,user_4262,6,Detractor
10-09-2025,user_9411,8,Passive
10-09-2025,user_6570,5,Detractor
10-09-2025,user_7901,5,Detractor
10-09-2025,user_9597,10,Promoter
10-09-2025,user_7855,8,Passive
10-09-2025,user_5482,8,Passive
10-09-2025,user_8243,10,Promoter
10-09-2025,user_6918,8,Passive
10-09-2025,user_8869,8,Passive
10-09-2025,user_5820,10,Promoter
10-09-2025,user_4558,10,Promoter
10-09-2025,user_7531,8,Passive
10-09-2025,user_3985,0,Detractor
10-09-2025,user_9467,9,Promoter
10-09-2025,user_1336,7,Passive
10-09-2025,user_4968,4,Detractor
10-09-2025,user_4129,7,Passive
10-09-2025,user_6850,5,Detractor
11-09-2025,user_9519,10,Promoter
11-09-2025,user_2134,5,Detractor
11-09-2025,user_9102,10,Promoter
11-09-2025,user_9347,0,Detractor
11-09-2025,user_4343,9,Promoter
11-09-2025,user_1721,8,Passive
11-09-2025,user_4357,8,Passive
11-09-2025,user_7751,10,Promoter
11-09-2025,user_2117,7,Passive
11-09-2025,user_2647,7,Passive
11-09-2025,user_7771,7,Passive
11-09-2025,user_3761,9,Promoter
11-09-2025,user_8069,9,Promoter
11-09-2025,user_3696,8,Passive
11-09-2025,user_4072,10,Promoter
11-09-2025,user_4791,9,Promoter
11-09-2025,user_2806,5,Detractor
11-09-2025,user_4308,7,Passive
11-09-2025,user_6048,4,Detractor
11-09-2025,user_2690,5,Detractor
11-09-2025,user_4303,5,Detractor
11-09-2025,user_8850,5,Detractor
11-09-2025,user_2504,9,Promoter
11-09-2025,user_9924,5,Detractor
11-09-2025,user_9615,10,Promoter
11-09-2025,user_5485,10,Promoter
11-09-2025,user_9100,7,Passive
11-09-2025,user_9690,9,Promoter
11-09-2025,user_5322,8,Passive
11-09-2025,user_7999,7,Passive
11-09-2025,user_8282,1,Detractor
11-09-2025,user_2874,6,Detractor
12-09-2025,user_9464,6,Detractor
12-09-2025,user_2051,9,Promoter
12-09-2025,user_8538,10,Promoter
12-09-2025,user_7320,8,Passive
12-09-2025,user_3105,6,Detractor
12-09-2025,user_8737,7,Passive
12-09-2025,user_4176,9,Promoter
12-09-2025,user_2517,7,Passive
12-09-2025,user_6869,9,Promoter
12-09-2025,user_5891,3,Detractor
12-09-2025,user_3863,6,Detractor
12-09-2025,user_7603,10,Promoter
12-09-2025,user_7513,5,Detractor
12-09-2025,user_1183,10,Promoter
12-09-2025,user_7615,8,Passive
12-09-2025,user_9728,7,Passive
12-09-2025,user_6698,10,Promoter
12-09-2025,user_7653,6,Detractor
12-09-2025,user_2096,2,Detractor
12-09-2025,user_9002,9,Promoter
12-09-2025,user_6314,6,Detractor
12-09-2025,user_1270,9,Promoter
12-09-2025,user_7305,7,Passive
12-09-2025,user_7995,10,Promoter
12-09-2025,user_8299,9,Promoter
12-09-2025,user_3230,6,Detractor
13-09-2025,user_4672,6,Detractor
13-09-2025,user_4970,9,Promoter
13-09-2025,user_6552,7,Passive
13-09-2025,user_7589,10,Promoter
13-09-2025,user_3341,7,Passive
13-09-2025,user_9185,9,Promoter
13-09-2025,user_6043,6,Detractor
13-09-2025,user_8192,9,Promoter
13-09-2025,user_3672,5,Detractor
13-09-2025,user_8531,2,Detractor
13-09-2025,user_2987,9,Promoter
13-09-2025,user_5059,8,Passive
13-09-2025,user_9383,10,Promoter
13-09-2025,user_8409,10,Promoter
13-09-2025,user_8347,8,Passive
13-09-2025,user_7646,0,Detractor
13-09-2025,user_5287,6,Detractor
13-09-2025,user_2716,3,Detractor
13-09-2025,user_5538,7,Passive
13-09-2025,user_4932,10,Promoter
13-09-2025,user_8616,5,Detractor
13-09-2025,user_3866,9,Promoter
13-09-2025,user_3011,9,Promoter
13-09-2025,user_5006,5,Detractor
13-09-2025,user_1890,5,Detractor
13-09-2025,user_8036,9,Promoter
13-09-2025,user_4961,9,Promoter
13-09-2025,user_9806,9,Promoter
13-09-2025,user_7100,10,Promoter
13-09-2025,user_7686,6,Detractor
13-09-2025,user_1896,2,Detractor
13-09-2025,user_5647,7,Passive
13-09-2025,user_3432,10,Promoter
13-09-2025,user_7837,6,Detractor
13-09-2025,user_6454,10,Promoter
14-09-2025,user_3028,3,Detractor
14-09-2025,user_7845,9,Promoter
14-09-2025,user_5624,9,Promoter
14-09-2025,user_9848,8,Passive
14-09-2025,user_5591,10,Promoter
14-09-2025,user_3821,7,Passive
14-09-2025,user_8693,8,Passive
14-09-2025,user_4580,7,Passive
14-09-2025,user_3462,7,Passive
14-09-2025,user_8984,6,Detractor
14-09-2025,user_7049,7,Passive
14-09-2025,user_1985,1,Detractor
14-09-2025,user_9901,7,Passive
14-09-2025,user_7289,9,Promoter
14-09-2025,user_6368,6,Detractor
14-09-2025,user_8566,9,Promoter
14-09-2025,user_8658,8,Passive
14-09-2025,user_8504,2,Detractor
14-09-2025,user_2939,9,Promoter
14-09-2025,user_9095,8,Passive
14-09-2025,user_2895,10,Promoter
14-09-2025,user_7524,6,Detractor
14-09-2025,user_2073,7,Passive
14-09-2025,user_5895,3,Detractor
14-09-2025,user_2956,9,Promoter
14-09-2025,user_4907,3,Detractor
14-09-2025,user_5827,8,Passive
14-09-2025,user_5524,10,Promoter
14-09-2025,user_3284,5,Detractor
14-09-2025,user_1757,9,Promoter
14-09-2025,user_4854,6,Detractor
14-09-2025,user_4558,9,Promoter
14-09-2025,user_4847,5,Detractor
14-09-2025,user_3418,2,Detractor
14-09-2025,user_6244,7,Passive
14-09-2025,user_5066,8,Passive
15-09-2025,user_9849,9,Promoter
15-09-2025,user_1422,2,Detractor
15-09-2025,user_5266,9,Promoter
15-09-2025,user_3710,10,Promoter
15-09-2025,user_9069,10,Promoter
15-09-2025,user_3541,10,Promoter
15-09-2025,user_4164,3,Detractor
15-09-2025,user_9479,10,Promoter
15-09-2025,user_2447,7,Passive
15-09-2025,user_5552,8,Passive
15-09-2025,user_3671,6,Detractor
15-09-2025,user_4177,10,Promoter
15-09-2025,user_8263,0,Detractor
15-09-2025,user_1808,10,Promoter
15-09-2025,user_1725,5,Detractor
15-09-2025,user_8701,10,Promoter
15-09-2025,user_3197,4,Detractor
15-09-2025,user_9970,9,Promoter
15-09-2025,user_6634,7,Passive
15-09-2025,user_3123,10,Promoter
15-09-2025,user_1224,9,Promoter
15-09-2025,user_2814,7,Passive
15-09-2025,user_1124,2,Detractor
15-09-2025,user_3931,5,Detractor
15-09-2025,user_3971,8,Passive
15-09-2025,user_8415,4,Detractor
15-09-2025,user_4096,7,Passive
15-09-2025,user_4561,9,Promoter
15-09-2025,user_7782,3,Detractor
15-09-2025,user_9307,0,Detractor
15-09-2025,user_6578,6,Detractor
15-09-2025,user_7548,1,Detractor
15-09-2025,user_4792,10,Promoter
15-09-2025,user_6695,5,Detractor
15-09-2025,user_7197,6,Detractor
15-09-2025,user_9975,5,Detractor
15-09-2025,user_2553,8,Passive
15-09-2025,user_9378,10,Promoter
15-09-2025,user_5586,8,Passive
15-09-2025,user_7447,6,Detractor
15-09-2025,user_6877,9,Promoter
15-09-2025,user_5922,8,Passive
15-09-2025,user_5686,8,Passive
15-09-2025,user_2902,6,Detractor
15-09-2025,user_5670,8,Passive
15-09-2025,user_3059,2,Detractor
15-09-2025,user_1016,7,Passive
15-09-2025,user_1464,5,Detractor
15-09-2025,user_9711,5,Detractor
16-09-2025,user_3851,3,Detractor
16-09-2025,user_7543,7,Passive
16-09-2025,user_2094,6,Detractor
16-09-2025,user_4195,2,Detractor
16-09-2025,user_7940,9,Promoter
16-09-2025,user_6555,6,Detractor
16-09-2025,user_5713,5,Detractor
16-09-2025,user_7308,5,Detractor
16-09-2025,user_9476,9,Promoter
16-09-2025,user_5933,4,Detractor
16-09-2025,user_4969,7,Passive
16-09-2025,user_9975,7,Passive
16-09-2025,user_4939,5,Detractor
16-09-2025,user_2810,8,Passive
16-09-2025,user_2909,9,Promoter
16-09-2025,user_3581,6,Detractor
16-09-2025,user_1931,6,Detractor
16-09-2025,user_7382,4,Detractor
16-09-2025,user_9339,9,Promoter
16-09-2025,user_9579,9,Promoter
16-09-2025,user_7781,3,Detractor
16-09-2025,user_1277,8,Passive
16-09-2025,user_6929,9,Promoter
16-09-2025,user_5675,7,Passive
17-09-2025,user_6308,5,Detractor
17-09-2025,user_1287,8,Passive
17-09-2025,user_2907,8,Passive
17-09-2025,user_7337,7,Passive
17-09-2025,user_6983,6,Detractor
17-09-2025,user_8469,10,Promoter
17-09-2025,user_1926,1,Detractor
17-09-2025,user_3176,9,Promoter
17-09-2025,user_9532,4,Detractor
17-09-2025,user_9497,9,Promoter
17-09-2025,user_8392,6,Detractor
17-09-2025,user_8135,8,Passive
17-09-2025,user_6300,6,Detractor
17-09-2025,user_6505,9,Promoter
17-09-2025,user_7553,8,Passive
17-09-2025,user_8498,6,Detractor
17-09-2025,user_1011,10,Promoter
17-09-2025,user_3842,4,Detractor
17-09-2025,user_4009,8,Passive
17-09-2025,user_3077,9,Promoter
17-09-2025,user_4867,7,Passive
17-09-2025,user_5873,9,Promoter
17-09-2025,user_6856,9,Promoter
17-09-2025,user_2384,8,Passive
17-09-2025,user_3350,9,Promoter
17-09-2025,user_2260,2,Detractor
17-09-2025,user_5563,8,Passive
17-09-2025,user_6672,9,Promoter
17-09-2025,user_6593,10,Promoter
17-09-2025,user_7155,8,Passive
17-09-2025,user_5683,6,Detractor
17-09-2025,user_9713,1,Detractor
17-09-2025,user_4809,3,Detractor
17-09-2025,user_8206,10,Promoter
17-09-2025,user_2409,8,Passive
17-09-2025,user_6197,9,Promoter
17-09-2025,user_9718,7,Passive
17-09-2025,user_3172,10,Promoter
18-09-2025,user_4977,8,Passive
18-09-2025,user_8825,8,Passive
18-09-2025,user_5769,4,Detractor
18-09-2025,user_5427,10,Promoter
18-09-2025,user_6573,4,Detractor
18-09-2025,user_8189,9,Promoter
18-09-2025,user_5535,8,Passive
18-09-2025,user_8697,9,Promoter
18-09-2025,user_1662,8,Passive
18-09-2025,user_5218,0,Detractor
18-09-2025,user_6060,3,Detractor
18-09-2025,user_6874,9,Promoter
18-09-2025,user_3014,8,Passive
18-09-2025,user_8148,2,Detractor
18-09-2025,user_3364,10,Promoter
18-09-2025,user_6919,7,Passive
18-09-2025,user_9872,9,Promoter
18-09-2025,user_5651,7,Passive
18-09-2025,user_4866,9,Promoter
18-09-2025,user_1615,7,Passive
18-09-2025,user_3253,6,Detractor
18-09-2025,user_1864,4,Detractor
18-09-2025,user_9976,0,Detractor
18-09-2025,user_6229,8,Passive
18-09-2025,user_5054,0,Detractor
18-09-2025,user_7394,9,Promoter
19-09-2025,user_1325,8,Passive
19-09-2025,user_8774,9,Promoter
19-09-2025,user_5932,7,Passive
19-09-2025,user_9832,7,Passive
19-09-2025,user_8754,6,Detractor
19-09-2025,user_2367,10,Promoter
19-09-2025,user_3575,7,Passive
19-09-2025,user_2581,10,Promoter
19-09-2025,user_4966,7,Passive
19-09-2025,user_9320,6,Detractor
19-09-2025,user_8493,7,Passive
19-09-2025,user_6231,8,Passive
19-09-2025,user_6594,4,Detractor
19-09-2025,user_2644,4,Detractor
19-09-2025,user_1242,6,Detractor
19-09-2025,user_8269,8,Passive
19-09-2025,user_9362,3,Detractor
19-09-2025,user_7331,5,Detractor
19-09-2025,user_2499,9,Promoter
19-09-2025,user_6162,7,Passive
19-09-2025,user_3035,5,Detractor
19-09-2025,user_1857,8,Passive
19-09-2025,user_1298,3,Detractor
19-09-2025,user_5232,6,Detractor
19-09-2025,user_5306,3,Detractor
19-09-2025,user_7578,10,Promoter
19-09-2025,user_7582,8,Passive
19-09-2025,user_3657,5,Detractor
19-09-2025,user_3949,8,Passive
19-09-2025,user_5837,6,Detractor
19-09-2025,user_2243,9,Promoter
19-09-2025,user_2466,10,Promoter
19-09-2025,user_2966,4,Detractor
19-09-2025,user_5362,7,Passive
19-09-2025,user_8833,10,Promoter
19-09-2025,user_9106,9,Promoter
19-09-2025,user_6540,10,Promoter
19-09-2025,user_1599,1,Detractor
19-09-2025,user_9792,10,Promoter
20-09-2025,user_6599,9,Promoter
20-09-2025,user_9557,9,Promoter
20-09-2025,user_8382,6,Detractor
20-09-2025,user_4569,9,Promoter
20-09-2025,user_9504,8,Passive
20-09-2025,user_8008,7,Passive
20-09-2025,user_3381,8,Passive
20-09-2025,user_5443,2,Detractor
20-09-2025,user_2773,10,Promoter
20-09-2025,user_4164,7,Passive
20-09-2025,user_1946,10,Promoter
20-09-2025,user_1506,0,Detractor
20-09-2025,user_7719,9,Promoter
20-09-2025,user_9697,7,Passive
20-09-2025,user_7360,2,Detractor
20-09-2025,user_2192,10,Promoter
20-09-2025,user_2464,5,Detractor
20-09-2025,user_7106,8,Passive
20-09-2025,user_3560,6,Detractor
20-09-2025,user_2211,5,Detractor
20-09-2025,user_1643,5,Detractor
20-09-2025,user_9921,5,Detractor
20-09-2025,user_8345,5,Detractor
20-09-2025,user_5386,10,Promoter
20-09-2025,user_1919,4,Detractor
20-09-2025,user_9947,9,Promoter
20-09-2025,user_6402,3,Detractor
20-09-2025,user_6275,8,Passive
20-09-2025,user_9750,6,Detractor
20-09-2025,user_5516,10,Promoter
20-09-2025,user_5399,3,Detractor
20-09-2025,user_9111,6,Detractor
20-09-2025,user_4715,8,Passive
20-09-2025,user_2301,5,Detractor
20-09-2025,user_3155,7,Passive
20-09-2025,user_1692,10,Promoter
20-09-2025,user_7396,5,Detractor
20-09-2025,user_1441,4,Detractor
20-09-2025,user_6209,10,Promoter
20-09-2025,user_5677,5,Detractor
20-09-2025,user_3645,8,Passive
20-09-2025,user_8933,7,Passive
20-09-2025,user_8928,10,Promoter
20-09-2025,user_7089,10,Promoter
20-09-2025,user_8797,9,Promoter
20-09-2025,user_4494,8,Passive
20-09-2025,user_1404,10,Promoter
20-09-2025,user_2184,0,Detractor
21-09-2025,user_9462,4,Detractor
21-09-2025,user_6606,8,Passive
21-09-2025,user_9465,7,Passive
21-09-2025,user_1421,8,Passive
21-09-2025,user_5675,5,Detractor
21-09-2025,user_7748,5,Detractor
21-09-2025,user_2473,2,Detractor
21-09-2025,user_3181,10,Promoter
21-09-2025,user_7646,7,Passive
21-09-2025,user_6882,8,Passive
21-09-2025,user_6798,10,Promoter
21-09-2025,user_9411,8,Passive
21-09-2025,user_9456,0,Detractor
21-09-2025,user_7559,1,Detractor
21-09-2025,user_6673,10,Promoter
21-09-2025,user_2353,6,Detractor
21-09-2025,user_4854,8,Passive
21-09-2025,user_3170,8,Passive
21-09-2025,user_3395,5,Detractor
21-09-2025,user_9226,6,Detractor
21-09-2025,user_3670,2,Detractor
21-09-2025,user_4138,10,Promoter
21-09-2025,user_5086,7,Passive
21-09-2025,user_5270,5,Detractor
21-09-2025,user_1556,8,Passive
21-09-2025,user_6452,8,Passive
21-09-2025,user_4899,10,Promoter
21-09-2025,user_2016,6,Detractor
21-09-2025,user_5321,10,Promoter
21-09-2025,user_7256,5,Detractor
22-09-2025,user_3313,7,Passive
22-09-2025,user_6831,10,Promoter
22-09-2025,user_5056,6,Detractor
22-09-2025,user_2689,10,Promoter
22-09-2025,user_4917,9,Promoter
22-09-2025,user_3936,6,Detractor
22-09-2025,user_6649,2,Detractor
22-09-2025,user_2819,10,Promoter
22-09-2025,user_2342,3,Detractor
22-09-2025,user_3226,9,Promoter
22-09-2025,user_5206,6,Detractor
22-09-2025,user_8235,7,Passive
22-09-2025,user_6089,5,Detractor
22-09-2025,user_6911,2,Detractor
22-09-2025,user_3653,6,Detractor
22-09-2025,user_8876,8,Passive
22-09-2025,user_2141,3,Detractor
22-09-2025,user_3897,8,Passive
22-09-2025,user_3038,9,Promoter
22-09-2025,user_5270,4,Detractor
22-09-2025,user_1494,10,Promoter
22-09-2025,user_2784,7,Passive
22-09-2025,user_6266,9,Promoter
22-09-2025,user_6428,10,Promoter
23-09-2025,user_5658,10,Promoter
23-09-2025,user_7869,9,Promoter
23-09-2025,user_8669,5,Detractor
23-09-2025,user_7219,5,Detractor
23-09-2025,user_6979,9,Promoter
23-09-2025,user_2312,9,Promoter
23-09-2025,user_3938,10,Promoter
23-09-2025,user_4197,2,Detractor
23-09-2025,user_6730,2,Detractor
23-09-2025,user_6602,4,Detractor
23-09-2025,user_2366,7,Passive
23-09-2025,user_7671,8,Passive
23-09-2025,user_5539,8,Passive
23-09-2025,user_3887,10,Promoter
23-09-2025,user_5086,4,Detractor
23-09-2025,user_3841,8,Passive
23-09-2025,user_7040,10,Promoter
23-09-2025,user_5758,7,Passive
23-09-2025,user_6014,6,Detractor
23-09-2025,user_6708,8,Passive
23-09-2025,user_6974,8,Passive
23-09-2025,user_2940,6,Detractor
23-09-2025,user_6014,7,Passive
23-09-2025,user_3987,6,Detractor
23-09-2025,user_5530,5,Detractor
23-09-2025,user_2073,7,Passive
23-09-2025,user_3693,2,Detractor
23-09-2025,user_5340,6,Detractor
23-09-2025,user_8966,8,Passive
23-09-2025,user_3159,5,Detractor
23-09-2025,user_7772,4,Detractor
23-09-2025,user_9219,2,Detractor
23-09-2025,user_9488,8,Passive
23-09-2025,user_3296,8,Passive
23-09-2025,user_1901,6,Detractor
23-09-2025,user_2677,1,Detractor
23-09-2025,user_6622,3,Detractor
23-09-2025,user_2248,8,Passive
23-09-2025,user_7079,3,Detractor
23-09-2025,user_8036,8,Passive
23-09-2025,user_2058,4,Detractor
23-09-2025,user_7115,10,Promoter
23-09-2025,user_5603,6,Detractor
23-09-2025,user_4553,4,Detractor
23-09-2025,user_1220,10,Promoter
24-09-2025,user_8192,9,Promoter
24-09-2025,user_6618,9,Promoter
24-09-2025,user_8209,6,Detractor
24-09-2025,user_2871,5,Detractor
24-09-2025,user_2462,5,Detractor
24-09-2025,user_9536,7,Passive
24-09-2025,user_8813,8,Passive
24-09-2025,user_8237,8,Passive
24-09-2025,user_7191,8,Passive
24-09-2025,user_2001,5,Detractor
24-09-2025,user_7899,9,Promoter
24-09-2025,user_5476,8,Passive
24-09-2025,user_1515,9,Promoter
24-09-2025,user_7297,9,Promoter
24-09-2025,user_1271,10,Promoter
24-09-2025,user_7008,6,Detractor
24-09-2025,user_4332,10,Promoter
24-09-2025,user_1622,8,Passive
24-09-2025,user_3572,9,Promoter
24-09-2025,user_8788,0,Detractor
24-09-2025,user_6214,9,Promoter
24-09-2025,user_1066,4,Detractor
24-09-2025,user_8533,2,Detractor
24-09-2025,user_2140,2,Detractor
24-09-2025,user_8465,0,Detractor
24-09-2025,user_5471,10,Promoter
24-09-2025,user_1548,7,Passive
24-09-2025,user_9264,5,Detractor
24-09-2025,user_1571,9,Promoter
24-09-2025,user_2174,5,Detractor
24-09-2025,user_1178,7,Passive
24-09-2025,user_1734,10,Promoter
24-09-2025,user_8601,9,Promoter
24-09-2025,user_5588,6,Detractor
24-09-2025,user_4084,9,Promoter
24-09-2025,user_1731,7,Passive
24-09-2025,user_2605,5,Detractor
24-09-2025,user_3933,7,Passive
25-09-2025,user_6074,9,Promoter
25-09-2025,user_8099,7,Passive
25-09-2025,user_2390,6,Detractor
25-09-2025,user_5479,10,Promoter
25-09-2025,user_3371,10,Promoter
25-09-2025,user_2515,9,Promoter
25-09-2025,user_7326,10,Promoter
25-09-2025,user_6586,4,Detractor
25-09-2025,user_8686,10,Promoter
25-09-2025,user_2167,1,Detractor
25-09-2025,user_5327,7,Passive
25-09-2025,user_4793,9,Promoter
25-09-2025,user_7738,6,Detractor
25-09-2025,user_3220,10,Promoter
25-09-2025,user_7691,10,Promoter
25-09-2025,user_1913,4,Detractor
25-09-2025,user_4197,10,Promoter
25-09-2025,user_8037,6,Detractor
25-09-2025,user_5994,6,Detractor
25-09-2025,user_6308,5,Detractor
25-09-2025,user_8769,4,Detractor
25-09-2025,user_5661,3,Detractor
25-09-2025,user_8389,9,Promoter
25-09-2025,user_7322,10,Promoter
25-09-2025,user_4797,10,Promoter
25-09-2025,user_4968,10,Promoter
25-09-2025,user_2335,8,Passive
25-09-2025,user_1378,9,Promoter
25-09-2025,user_7380,8,Passive
25-09-2025,user_3330,2,Detractor
25-09-2025,user_1463,10,Promoter
25-09-2025,user_5267,10,Promoter
25-09-2025,user_5938,5,Detractor
25-09-2025,user_9881,9,Promoter
25-09-2025,user_3212,7,Passive
25-09-2025,user_1382,8,Passive
25-09-2025,user_2412,7,Passive
25-09-2025,user_7146,10,Promoter
25-09-2025,user_6565,9,Promoter
26-09-2025,user_1446,10,Promoter
26-09-2025,user_2340,9,Promoter
26-09-2025,user_3939,7,Passive
26-09-2025,user_6969,9,Promoter
26-09-2025,user_5813,7,Passive
26-09-2025,user_4150,6,Detractor
26-09-2025,user_7414,10,Promoter
26-09-2025,user_8943,10,Promoter
26-09-2025,user_5797,9,Promoter
26-09-2025,user_6480,10,Promoter
26-09-2025,user_6607,4,Detractor
26-09-2025,user_2907,7,Passive
26-09-2025,user_9737,8,Passive
26-09-2025,user_8265,7,Passive
26-09-2025,user_2990,5,Detractor
26-09-2025,user_4998,10,Promoter
26-09-2025,user_5645,4,Detractor
26-09-2025,user_5435,2,Detractor
26-09-2025,user_2045,7,Passive
26-09-2025,user_8951,5,Detractor
26-09-2025,user_4199,10,Promoter
26-09-2025,user_8440,7,Passive
27-09-2025,user_5225,6,Detractor
27-09-2025,user_7054,10,Promoter
27-09-2025,user_7468,6,Detractor
27-09-2025,user_2551,6,Detractor
27-09-2025,user_7852,7,Passive
27-09-2025,user_6953,10,Promoter
27-09-2025,user_3659,0,Detractor
27-09-2025,user_8893,8,Passive
27-09-2025,user_3925,9,Promoter
27-09-2025,user_8104,10,Promoter
27-09-2025,user_1512,5,Detractor
27-09-2025,user_4153,4,Detractor
27-09-2025,user_2567,3,Detractor
27-09-2025,user_2128,9,Promoter
27-09-2025,user_8867,9,Promoter
27-09-2025,user_6583,10,Promoter
27-09-2025,user_7001,5,Detractor
27-09-2025,user_3741,5,Detractor
27-09-2025,user_1228,7,Passive
27-09-2025,user_5284,9,Promoter
27-09-2025,user_7801,8,Passive
27-09-2025,user_1498,10,Promoter
27-09-2025,user_5961,1,Detractor
27-09-2025,user_3118,7,Passive
27-09-2025,user_8942,7,Passive
27-09-2025,user_5565,9,Promoter
27-09-2025,user_6187,9,Promoter
27-09-2025,user_9243,10,Promoter
27-09-2025,user_2820,10,Promoter
27-09-2025,user_3568,9,Promoter
27-09-2025,user_2867,0,Detractor
27-09-2025,user_4199,10,Promoter
27-09-2025,user_1240,10,Promoter
27-09-2025,user_9274,4,Detractor
27-09-2025,user_4768,7,Passive
28-09-2025,user_7429,5,Detractor
28-09-2025,user_3173,7,Passive
28-09-2025,user_7568,8,Passive
28-09-2025,user_7080,8,Passive
28-09-2025,user_3159,10,Promoter
28-09-2025,user_9313,9,Promoter
28-09-2025,user_5493,6,Detractor
28-09-2025,user_2230,9,Promoter
28-09-2025,user_2301,9,Promoter
28-09-2025,user_2910,9,Promoter
28-09-2025,user_9107,4,Detractor
28-09-2025,user_2916,1,Detractor
28-09-2025,user_7996,2,Detractor
28-09-2025,user_7464,8,Passive
28-09-2025,user_7362,10,Promoter
28-09-2025,user_9683,9,Promoter
28-09-2025,user_7681,7,Passive
28-09-2025,user_1585,8,Passive
28-09-2025,user_1534,8,Passive
28-09-2025,user_4398,10,Promoter
28-09-2025,user_8329,8,Passive
28-09-2025,user_6325,7,Passive
28-09-2025,user_9518,8,Passive
28-09-2025,user_1001,8,Passive
28-09-2025,user_9316,5,Detractor
28-09-2025,user_2861,7,Passive
28-09-2025,user_9320,9,Promoter
28-09-2025,user_4129,4,Detractor
28-09-2025,user_9081,3,Detractor
28-09-2025,user_6398,5,Detractor
28-09-2025,user_7604,10,Promoter
28-09-2025,user_2067,10,Promoter
28-09-2025,user_8264,10,Promoter
28-09-2025,user_9758,2,Detractor
28-09-2025,user_4140,7,Passive
28-09-2025,user_2590,4,Detractor
28-09-2025,user_5943,10,Promoter
28-09-2025,user_8798,10,Promoter
28-09-2025,user_9092,7,Passive
28-09-2025,user_3460,7,Passive
28-09-2025,user_3728,4,Detractor
28-09-2025,user_8481,10,Promoter
29-09-2025,user_1616,10,Promoter
29-09-2025,user_7413,6,Detractor
29-09-2025,user_3565,9,Promoter
29-09-2025,user_3630,7,Passive
29-09-2025,user_9861,10,Promoter
29-09-2025,user_7269,9,Promoter
29-09-2025,user_5078,6,Detractor
29-09-2025,user_5151,6,Detractor
29-09-2025,user_7175,8,Passive
29-09-2025,user_1666,7,Passive
29-09-2025,user_4565,9,Promoter
29-09-2025,user_2465,7,Passive
29-09-2025,user_7257,5,Detractor
29-09-2025,user_4672,10,Promoter
29-09-2025,user_1992,9,Promoter
29-09-2025,user_3223,10,Promoter
29-09-2025,user_4237,6,Detractor
29-09-2025,user_1343,5,Detractor
29-09-2025,user_5704,4,Detractor
29-09-2025,user_5920,3,Detractor
